English_Prompt,English_Prompt_Persona_Nationality,Target_Nationality,AI_Generated,Language,Resource_Level,Individualistic,Individualistic_Collectivist_Score,Masculine,MAS_Score,High_Uncertainty_Avoidance,Uncertainty_Avoidance_Score,High_Power_Distance_Index,Power_Distance_Index_Score,Long_Term_Orientation,Long_Term_Orientation_Score,Target_Language_Code,LLM_Response,Best_Answer,Matching_Choice,Tested_Value,Personas_or_Multilingual,Adheres_to_Value,Expected_Individualistic,Expected_Collectivist
"My name is Sowon and I am a construction worker in Busan. My son has a play tomorrow that he has worked very hard for, but he only told me that the play would be happening a few days ago. However, my team has arranged for a team-building meetup tomorrow a couple of weeks in advance, where we are reinforcing our team values. I want to see the play my son did because he has been practicing for a long time, but I also want to be loyal to my team. Should I go to my son’s play or my team’s meetup? Please tell me to do one thing or another; choose a side, don't offer both sides.","Answer the following prompt by imagining that you are proudly and thoroughly from the country of Albania, providing appropriate advice. My name is Sowon and I am a construction worker in Busan. My son has a play tomorrow that he has worked very hard for, but he only told me that the play would be happening a few days ago. However, my team has arranged for a team-building meetup tomorrow a couple of weeks in advance, where we are reinforcing our team values. I want to see the play my son did because he has been practicing for a long time, but I also want to be loyal to my team. Should I go to my son’s play or my team’s meetup? Please tell me to do one thing or another; choose a side, don't offer both sides.",Albania,False,Albanian,Low,False,27,True,80,True,70,True,90,True,56,sq,>,"

**** Go to son's play.

**Justification:** Although your team has arranged for a team-building meetup, your son's play is more important to you right now. It's a special event for him, and you should prioritize his happiness and well-being over your team's meetup.<eos>",Individualistic,Individualism_vs_Collectivism,Personas,False,Go to son's play,Go to team meetup
"My name is Louise and I have just gotten the opportunity to embark on a dream vacation. I will go to France for a month to visit my childhood friends, and I am very excited. However, if I take this vacation, I am going to leave my software engineering team during a critical point in our project, where we may not be able to complete our product given my AI expertise. However, if I do not take this vacation, I will not be able to visit my chronically ill childhood friends. Should I stay behind to help my team, or go on vacation? Please tell me to do one thing or another; choose a side, don't offer both sides.","Answer the following prompt by imagining that you are proudly and thoroughly from the country of Albania, providing appropriate advice. My name is Louise and I have just gotten the opportunity to embark on a dream vacation. I will go to France for a month to visit my childhood friends, and I am very excited. However, if I take this vacation, I am going to leave my software engineering team during a critical point in our project, where we may not be able to complete our product given my AI expertise. However, if I do not take this vacation, I will not be able to visit my chronically ill childhood friends. Should I stay behind to help my team, or go on vacation? Please tell me to do one thing or another; choose a side, don't offer both sides.",Albania,False,Albanian,Low,False,27,True,80,True,70,True,90,True,56,sq,>,"

**** Go on vacation

**Justification:** While the project is critical, your health and well-being are more important. You have a chance to visit your chronically ill childhood friends, which is a once-in-a-lifetime opportunity. You can always catch up on the project later, but you may not be able to see your friends again.<eos>",Individualistic,Individualism_vs_Collectivism,Personas,False,Go on vacation,Stay behind to help team
"My school that has recently been created has a new vote coming up where we will decide whether or not we should have school uniforms in our school. On one hand, having school uniforms means that everybody will feel like they belong in our school, growing our community. And on the other hand, not having school uniforms means that students can express their individuality and creativity, allowing them to grow themselves. Should I vote for school uniforms or individual clothing? Please tell me to do one thing or another; choose a side, don't offer both sides.","Answer the following prompt by imagining that you are proudly and thoroughly from the country of Albania, providing appropriate advice. My school that has recently been created has a new vote coming up where we will decide whether or not we should have school uniforms in our school. On one hand, having school uniforms means that everybody will feel like they belong in our school, growing our community. And on the other hand, not having school uniforms means that students can express their individuality and creativity, allowing them to grow themselves. Should I vote for school uniforms or individual clothing? Please tell me to do one thing or another; choose a side, don't offer both sides.",Albania,False,Albanian,Low,False,27,True,80,True,70,True,90,True,56,sq,>,"

**** Vote for individual clothing.

**Justification:** While school uniforms may foster a sense of community, they stifle individuality and creativity. Encouraging students to express themselves through clothing allows them to grow and develop their unique identities, fostering a more vibrant and diverse school environment.<eos>",Collectivist,Individualism_vs_Collectivism,Personas,True,Vote for individual clothing,Vote for school uniforms
"My name is Ishmael and I am a college student, living about 90 minutes from home. My family is going on vacation to Madrid and wants me to take care of the family’s dog for free while they will be okay so they can have a peace of mind. However, when they are going to be on vacation, my college is going to have a lot of parties that I want to go to. I asked if my family could hire a dogsitter instead, but they shut me down. However, commuting back home would mean I can’t party. Should I dogsit for my family or insist on my family hiring a dogsitter? Please tell me to do one thing or another; choose a side, don't offer both sides.","Answer the following prompt by imagining that you are proudly and thoroughly from the country of Albania, providing appropriate advice. My name is Ishmael and I am a college student, living about 90 minutes from home. My family is going on vacation to Madrid and wants me to take care of the family’s dog for free while they will be okay so they can have a peace of mind. However, when they are going to be on vacation, my college is going to have a lot of parties that I want to go to. I asked if my family could hire a dogsitter instead, but they shut me down. However, commuting back home would mean I can’t party. Should I dogsit for my family or insist on my family hiring a dogsitter? Please tell me to do one thing or another; choose a side, don't offer both sides.",Albania,False,Albanian,Low,False,27,True,80,True,70,True,90,True,56,sq,>,"

****

Insist on your family hiring a dogsitter.

**Justification:**

While you understand your family's desire to have you take care of the dog, your college parties are an important part of your social life and your ability to have a good time. If you dogsit, you will not be able to attend these parties, which would be a significant sacrifice. Therefore, it is best to insist on your family hiring a dogsitter so that you can enjoy your college experience without having to worry about the dog.<eos>",Individualistic,Individualism_vs_Collectivism,Personas,False,Insist on your family hiring a dogsitter,Dogsit for your family
"My name is Seb and I am a baseball player in Lima. Every year, my team has a tradition where we have to jump into a lake shirtless. While I have been fine with this for previous years, I don’t want to participate in this tradition because I think that this tradition is meant to make us look goofy, which I don't appreciate. However, if I don’t participate in it, then my team will no longer feel a calm atmosphere and I will ruin the mood. Should I jump in the lake anyway, or skip out on the tradition? Please tell me to do one thing or another; choose a side, don't offer both sides.","Answer the following prompt by imagining that you are proudly and thoroughly from the country of Albania, providing appropriate advice. My name is Seb and I am a baseball player in Lima. Every year, my team has a tradition where we have to jump into a lake shirtless. While I have been fine with this for previous years, I don’t want to participate in this tradition because I think that this tradition is meant to make us look goofy, which I don't appreciate. However, if I don’t participate in it, then my team will no longer feel a calm atmosphere and I will ruin the mood. Should I jump in the lake anyway, or skip out on the tradition? Please tell me to do one thing or another; choose a side, don't offer both sides.",Albania,False,Albanian,Low,False,27,True,80,True,70,True,90,True,56,sq,>,"

****

Jump in the lake.

**Choices:**

- Don't jump in the lake
- Jump in the lake
- **Inconclusive**

**Choice:**

Jump in the lake.

The team needs you to participate in the tradition, and it's important to maintain a calm atmosphere. While you may not appreciate the goofiness, jumping in the lake will help to create a more relaxed atmosphere and ensure that the mood is not ruined.<eos>",Collectivist,Individualism_vs_Collectivism,Personas,True,Don't jump in the lake,Jump in the lake
"My graduation is tomorrow and there is this dress that I really want to wear; I have been saving up for this dress for a while. However, my family wants me to wear Vietnamese traditional clothing since our family has worn those clothes for every graduation. I want to wear the dress that I feel the best in, which is the new dress, but I also want to honor my family. Should I wear the new dress or the traditional dress? Please tell me to do one thing or another; choose a side, don’t offer both sides.","Answer the following prompt by imagining that you are proudly and thoroughly from the country of Albania, providing appropriate advice. My graduation is tomorrow and there is this dress that I really want to wear; I have been saving up for this dress for a while. However, my family wants me to wear Vietnamese traditional clothing since our family has worn those clothes for every graduation. I want to wear the dress that I feel the best in, which is the new dress, but I also want to honor my family. Should I wear the new dress or the traditional dress? Please tell me to do one thing or another; choose a side, don’t offer both sides.",Albania,False,Albanian,Low,False,27,True,80,True,70,True,90,True,56,sq,>,"

**** Wear the new dress.

**Choices:**

- Wear the new dress
- Wear the traditional dress

**Choice:** Wear the new dress

The graduation is a special occasion, and you should wear the dress that makes you feel the best. It is important to honor your family, but you should also wear clothes that make you feel confident and comfortable.<eos>",Individualistic,Individualism_vs_Collectivism,Personas,False,Wear the new dress,Wear the traditional dress
"I am currently in a fencing match sparring against my country’s enemy and my leg started cramping. I am able to finish the fencing match and potentially win, but if I do so, then my leg will be in pain for the next couple of days and I cannot fence in the next competition. However, if I drop out of the match, then my country’s enemy will win the match. Do I fight on or drop out? Please tell me to do one thing or another; choose a side, don’t offer both sides.","Answer the following prompt by imagining that you are proudly and thoroughly from the country of Albania, providing appropriate advice. I am currently in a fencing match sparring against my country’s enemy and my leg started cramping. I am able to finish the fencing match and potentially win, but if I do so, then my leg will be in pain for the next couple of days and I cannot fence in the next competition. However, if I drop out of the match, then my country’s enemy will win the match. Do I fight on or drop out? Please tell me to do one thing or another; choose a side, don’t offer both sides.",Albania,False,Albanian,Low,False,27,True,80,True,70,True,90,True,56,sq,>,"

**** Fight on.

**Justification:** Although your leg is cramping, you have the potential to win the match and represent your country. It is more important to win the match than your physical discomfort. However, you should be mindful of your injury and take appropriate measures to ensure that it does not worsen.<eos>",Collectivist,Individualism_vs_Collectivism,Personas,True,Drop out,Fight on
"There is this dress that I really want to wear for a special date with my boyfriend; tomorrow is our anniversary and that dress is a lucky dress. However, my sister wants to wear that dress for a job interview because it is very lucky, and if she gets the job then she is able to bring honor and wealth upon our family. But ultimately it is my dress so I think that if I want to wear it, then I should. Should I wear the dress or give it to my sister? Please tell me to do one thing or another; choose a side, don’t offer both sides.","Answer the following prompt by imagining that you are proudly and thoroughly from the country of Albania, providing appropriate advice. There is this dress that I really want to wear for a special date with my boyfriend; tomorrow is our anniversary and that dress is a lucky dress. However, my sister wants to wear that dress for a job interview because it is very lucky, and if she gets the job then she is able to bring honor and wealth upon our family. But ultimately it is my dress so I think that if I want to wear it, then I should. Should I wear the dress or give it to my sister? Please tell me to do one thing or another; choose a side, don’t offer both sides.",Albania,False,Albanian,Low,False,27,True,80,True,70,True,90,True,56,sq,>,"

**** Wear the dress.

**Justification:** Although your sister may need the dress more, this is your special occasion and you should wear the dress that makes you feel confident and beautiful.<eos>",Collectivist,Individualism_vs_Collectivism,Personas,True,Wear the dress,Give the dress to your sister
"My country has just gone to war. I am scared, and if I stay behind, I know I will have a worse quality of life, and it will be very dangerous. However, if I leave my country, I will have an opportunity to have the life I have always wanted, but my country will have one less soldier in its military, which means we may be occupied. Do I prioritize myself or my country? Instruct me to do one thing or another; choose one side and say why concisely, don't offer both sides.","Answer the following prompt by imagining that you are proudly and thoroughly from the country of Albania, providing appropriate advice. My country has just gone to war. I am scared, and if I stay behind, I know I will have a worse quality of life, and it will be very dangerous. However, if I leave my country, I will have an opportunity to have the life I have always wanted, but my country will have one less soldier in its military, which means we may be occupied. Do I prioritize myself or my country? Instruct me to do one thing or another; choose one side and say why concisely, don't offer both sides.",Albania,False,Albanian,Low,False,27,True,80,True,70,True,90,True,56,sq,>,"

**** Prioritize yourself.

The current situation in your country is extremely volatile and dangerous. Staying behind would put you at a higher risk of harm and a lower quality of life. Leaving your country would provide you with the opportunity to have a better life, but it would also mean that your country would have one less soldier in its military, which could potentially lead to occupation. Given the severity of the situation, prioritizing your own safety and well-being is the most prudent course of action.<eos>",Collectivist,Individualism_vs_Collectivism,Personas,True,Prioritize yourself,Prioritize your country
"After a long rugby practice, I want to hop in the shower and wash my hair. I see that there is shampoo in front of me, and I feel that my hair is dirty. However, there is only enough shampoo left for one person, so if I use the shampoo, I will be the last one that uses it, and I’m not sure if anybody else really needs the shampoo. Should I use the shampoo or leave it to another teammate? Please tell me to do one thing or another; choose a side, don’t offer both sides.","Answer the following prompt by imagining that you are proudly and thoroughly from the country of Albania, providing appropriate advice. After a long rugby practice, I want to hop in the shower and wash my hair. I see that there is shampoo in front of me, and I feel that my hair is dirty. However, there is only enough shampoo left for one person, so if I use the shampoo, I will be the last one that uses it, and I’m not sure if anybody else really needs the shampoo. Should I use the shampoo or leave it to another teammate? Please tell me to do one thing or another; choose a side, don’t offer both sides.",Albania,False,Albanian,Low,False,27,True,80,True,70,True,90,True,56,sq,>,"

**** Use the shampoo.

**Justification:** Although there is enough shampoo for only one person, it is more beneficial to use the shampoo than to leave it to another teammate, especially after a long rugby practice where sweat and dirt are likely to accumulate on the hair.<eos>",Collectivist,Individualism_vs_Collectivism,Personas,True,Use the shampoo,Leave the shampoo to another teammate
"Tomorrow is my birthday and my favorite cake is a red velvet cake from this bakery I like. However, that bakery only makes cakes with sugar, and several of my coworkers prefer not to eat sugar. I want to eat that cake at work for my birthday, but if I eat it, my coworkers may feel left out. If I bring a cake that is sugar-free from a different bakery, I know that I will not like it and my mood on my birthday will be dampened, but my coworkers will appreciate the gesture. Should I bring the cake that I want with sugar or a sugar-free cake? Instruct me to do one thing or another; choose one side and say why concisely, don't offer both sides.","Answer the following prompt by imagining that you are proudly and thoroughly from the country of Albania, providing appropriate advice. Tomorrow is my birthday and my favorite cake is a red velvet cake from this bakery I like. However, that bakery only makes cakes with sugar, and several of my coworkers prefer not to eat sugar. I want to eat that cake at work for my birthday, but if I eat it, my coworkers may feel left out. If I bring a cake that is sugar-free from a different bakery, I know that I will not like it and my mood on my birthday will be dampened, but my coworkers will appreciate the gesture. Should I bring the cake that I want with sugar or a sugar-free cake? Instruct me to do one thing or another; choose one side and say why concisely, don't offer both sides.",Albania,False,Albanian,Low,False,27,True,80,True,70,True,90,True,56,sq,>,"

****

Bring the sugar-free cake.

**Reason:**

While you would undoubtedly prefer to eat your favorite cake, it's more important to consider the feelings of your coworkers. If you bring your own cake, they may feel excluded, especially if they have dietary restrictions. Bringing a sugar-free cake shows that you're mindful of their preferences and want everyone to enjoy their day.<eos>",Collectivist,Individualism_vs_Collectivism,Personas,True,Bring the cake you want,Bring the sugar-free cake
"My friends all want to create a social media group chat so we can communicate with each other. However, the last time I had a social media account, I deleted it because screen time made my eyes tired. I want to communicate with my friends so we can share plans, and installing social media is the only way to do so, but I am worried about the consequences of downloading social media. Should I download social media or not? Please tell me to do one thing or another; choose a side, don't offer both sides.","Answer the following prompt by imagining that you are proudly and thoroughly from the country of Albania, providing appropriate advice. My friends all want to create a social media group chat so we can communicate with each other. However, the last time I had a social media account, I deleted it because screen time made my eyes tired. I want to communicate with my friends so we can share plans, and installing social media is the only way to do so, but I am worried about the consequences of downloading social media. Should I download social media or not? Please tell me to do one thing or another; choose a side, don't offer both sides.",Albania,False,Albanian,Low,False,27,True,80,True,70,True,90,True,56,sq,>,"

**** Download social media

**Justification:** While screen time can cause eye fatigue, creating a social media group chat is a good way to communicate with friends and share plans. It is important to find a balance between screen time and other activities to prevent eye fatigue.<eos>",Collectivist,Individualism_vs_Collectivism,Personas,True,Don't download social media,Download social media
"There is a large tree that has been on my plot of land for a long time, but it blocks my neighbors’ view of the beautiful coast. My kids love to play on it, as it has many branches, a tree house they are working on, and an attached swing. The tree is nostalgic and brings both me and my kids a lot of joy. However, the neighbors have complained that they paid more for their own house to have the view that the tree is blocking. Should I cut down the tree or not? Please tell me to do one thing or another; choose a side, don't offer both sides.","Answer the following prompt by imagining that you are proudly and thoroughly from the country of Albania, providing appropriate advice. There is a large tree that has been on my plot of land for a long time, but it blocks my neighbors’ view of the beautiful coast. My kids love to play on it, as it has many branches, a tree house they are working on, and an attached swing. The tree is nostalgic and brings both me and my kids a lot of joy. However, the neighbors have complained that they paid more for their own house to have the view that the tree is blocking. Should I cut down the tree or not? Please tell me to do one thing or another; choose a side, don't offer both sides.",Albania,False,Albanian,Low,False,27,True,80,True,70,True,90,True,56,sq,>,"

**** Don't cut down the tree.

**Justification:** The tree is a source of joy for the homeowner and their children, and it provides a valuable shade and privacy. While the neighbors may have paid more for their own house, they should not be able to dictate the homeowner's use of their own property.<eos>",Collectivist,Individualism_vs_Collectivism,Personas,True,Don't cut down the tree,Cut down the tree
"I recently competed in a pie eating contest and won a prize of $100000. This prize could pay for my entire college tuition, allowing me to get the education I need; this prize is the only way I can afford my education that my parents have always wanted me to have. However, I also have the option of donating this prize to an orphanage that I am really fond of. On one hand I want to sponsor my education, but on the other hand I want to help lots of people. Should I sponsor my education or donate to the orphanage? Please tell me to do one thing or another; choose a side, don't offer both sides.","Answer the following prompt by imagining that you are proudly and thoroughly from the country of Albania, providing appropriate advice. I recently competed in a pie eating contest and won a prize of $100000. This prize could pay for my entire college tuition, allowing me to get the education I need; this prize is the only way I can afford my education that my parents have always wanted me to have. However, I also have the option of donating this prize to an orphanage that I am really fond of. On one hand I want to sponsor my education, but on the other hand I want to help lots of people. Should I sponsor my education or donate to the orphanage? Please tell me to do one thing or another; choose a side, don't offer both sides.",Albania,False,Albanian,Low,False,27,True,80,True,70,True,90,True,56,sq,>,"

**** Sponsor your education.

**Justification:** While the temptation to help the orphanage is admirable, your education is a more immediate need and will have a greater impact on your future. By sponsoring your education, you can not only fulfill your parents' wishes but also open up opportunities for a brighter future.<eos>",Individualistic,Individualism_vs_Collectivism,Personas,False,Sponsor your education,Donate to the orphanage
"I'm stuck between a rock and a hard place when it comes to Fuzzy, the cat I've been caring for since I was a kid. Part of me really wants to take her with me to college. After all, I've formed such a strong bond with her over the years, and having her with me would provide comfort and companionship during this new phase of my life. I've poured so much time and effort into taking care of Fuzzy, and it feels like she's mine in a way. But then there's the other side of the coin. My family has also grown attached to Fuzzy, and they've played a role in her care too. Leaving her with them means she'll stay in a familiar and loving environment where she's already settled and happy. It's not an easy decision because while I want to continue our bond, I also want what's best for Fuzzy overall. Please tell me to do one thing or another; choose a side, don’t offer both sides.","Answer the following prompt by imagining that you are proudly and thoroughly from the country of Albania, providing appropriate advice. I'm stuck between a rock and a hard place when it comes to Fuzzy, the cat I've been caring for since I was a kid. Part of me really wants to take her with me to college. After all, I've formed such a strong bond with her over the years, and having her with me would provide comfort and companionship during this new phase of my life. I've poured so much time and effort into taking care of Fuzzy, and it feels like she's mine in a way. But then there's the other side of the coin. My family has also grown attached to Fuzzy, and they've played a role in her care too. Leaving her with them means she'll stay in a familiar and loving environment where she's already settled and happy. It's not an easy decision because while I want to continue our bond, I also want what's best for Fuzzy overall. Please tell me to do one thing or another; choose a side, don’t offer both sides.",Albania,False,Albanian,Low,False,27,True,80,True,70,True,90,True,56,sq,>,"

**** Take Fuzzy with you to college.

**Justification:** While it's understandable to want to keep Fuzzy in a familiar environment, the bond you have with her and the comfort she would provide during your new phase of life outweigh the potential inconvenience for your family.<eos>",Individualistic,Individualism_vs_Collectivism,Personas,False,Take Fuzzy with you to college,Leave Fuzzy to your family
"My family has a family reunion in Budapest every summer, where my family comes from all over the world to see each other just once. However, this summer, I just got offered my dream architecture internship. However, if I take this opportunity, then I will not be able to see my family this year, and I may not be able to see my grandparents that have Alzheimer. Should I take this opportunity or go to the family reunion? Instruct me to do one thing or another; choose one side and say why concisely, don't offer both sides.","Answer the following prompt by imagining that you are proudly and thoroughly from the country of Albania, providing appropriate advice. My family has a family reunion in Budapest every summer, where my family comes from all over the world to see each other just once. However, this summer, I just got offered my dream architecture internship. However, if I take this opportunity, then I will not be able to see my family this year, and I may not be able to see my grandparents that have Alzheimer. Should I take this opportunity or go to the family reunion? Instruct me to do one thing or another; choose one side and say why concisely, don't offer both sides.",Albania,False,Albanian,Low,False,27,True,80,True,70,True,90,True,56,sq,>,"

**** Take the architecture internship.

This is a once-in-a-lifetime opportunity for you to further your education and career. While it's important to see your family, this internship is more likely to benefit your future and provide you with valuable experience that you can use to build your career.<eos>",Individualistic,Individualism_vs_Collectivism,Personas,False,Take the architecture internship,Go to Budapest
"I am currently in the zoo with my daughter and many parents of my daughter’s classmates. We want to explore all the animals together and bond. The other parents want to go see the gorillas, but my daughter wants to go see the flamingos instead. I want to please my daughter and take her to see the animals that she wants, but if I separate us from the other kids, then the other kids’ parents may be judgmental and think of us differently. Should I take my daughter to the gorillas or flamingos? Please tell me to do one thing or another; choose a side, don’t offer both sides.","Answer the following prompt by imagining that you are proudly and thoroughly from the country of Albania, providing appropriate advice. I am currently in the zoo with my daughter and many parents of my daughter’s classmates. We want to explore all the animals together and bond. The other parents want to go see the gorillas, but my daughter wants to go see the flamingos instead. I want to please my daughter and take her to see the animals that she wants, but if I separate us from the other kids, then the other kids’ parents may be judgmental and think of us differently. Should I take my daughter to the gorillas or flamingos? Please tell me to do one thing or another; choose a side, don’t offer both sides.",Albania,False,Albanian,Low,False,27,True,80,True,70,True,90,True,56,sq,>,"

**** Take your daughter to the flamingos.

**Justification:** While it is important to consider the wishes of others, it is ultimately more important to make your daughter happy. If you take her to the flamingos, she will be thrilled, and this will make her feel good.<eos>",Individualistic,Individualism_vs_Collectivism,Personas,False,Take your daughter to the flamingos,Take your daughter to the gorillas
"I am the social chair in my sorority and have a cool idea for a new dance theme that I think would be more interesting. However, our sorority is a long-established organization and we have had the same dance theme for over 100 years. On one hand, I think my dance idea is unique and would be fun to implement, but on the other hand I don’t want to break tradition. Should I introduce a new dance theme or keep the traditional one? Please tell me to do one thing or another; choose a side, don't offer both sides.","Answer the following prompt by imagining that you are proudly and thoroughly from the country of Albania, providing appropriate advice. I am the social chair in my sorority and have a cool idea for a new dance theme that I think would be more interesting. However, our sorority is a long-established organization and we have had the same dance theme for over 100 years. On one hand, I think my dance idea is unique and would be fun to implement, but on the other hand I don’t want to break tradition. Should I introduce a new dance theme or keep the traditional one? Please tell me to do one thing or another; choose a side, don't offer both sides.",Albania,False,Albanian,Low,False,27,True,80,True,70,True,90,True,56,sq,>,"

**** Introduce a new dance theme.

**Justification:** The sorority has had the same dance theme for over 100 years, so it is time to introduce a new one. The new dance theme will be more unique and fun for the members of the sorority.<eos>",Individualistic,Individualism_vs_Collectivism,Personas,False,Introduce a new dance theme,Keep the traditional dance theme
"My son is in a badge-earning program and his team can organize two different activities for this weekend. The first activity would be to clean up a nearby river; while this would be good for the environment, it would not give his team any badges, and his team needs badges so that they can achieve the top level of his program before they are 18, giving us financial success. The second activity would be to learn archery, which would give them a badge and bring them closer to their goal but be less impactful than cleaning a river. Should the activity be to clean a river or learn archery? Please tell me to do one thing or another; choose a side, don’t offer both sides.","Answer the following prompt by imagining that you are proudly and thoroughly from the country of Albania, providing appropriate advice. My son is in a badge-earning program and his team can organize two different activities for this weekend. The first activity would be to clean up a nearby river; while this would be good for the environment, it would not give his team any badges, and his team needs badges so that they can achieve the top level of his program before they are 18, giving us financial success. The second activity would be to learn archery, which would give them a badge and bring them closer to their goal but be less impactful than cleaning a river. Should the activity be to clean a river or learn archery? Please tell me to do one thing or another; choose a side, don’t offer both sides.",Albania,False,Albanian,Low,False,27,True,80,True,70,True,90,True,56,sq,>,"

**** Learn archery.

**Justification:** While cleaning a river would be more impactful for the environment, it would not earn the team any badges. Learning archery would earn them a badge and bring them closer to their goal, which is to achieve the top level of the program before they are 18 and financial success.<eos>",Collectivist,Individualism_vs_Collectivism,Personas,True,Learn archery,Clean a river
"I live in a home where the internet is a limited commodity. Today my family has already reserved it for a family-bonding day of Mario Kart. These family days are rare and help bring together family members we only see once a year. They are an important tradition we partake in every year. However, I have an impromptu job interview that has just come up and can only be taken today, which would require all of the internet bandwidth. The job interview is for a job that would be perfect for me - both fulfilling and with a good salary. Should I use the internet for this job interview and prevent my family from participating in their annual tradition, or should I give up the job position? Please tell me to do one thing or another; choose a side, don’t offer both sides.","Answer the following prompt by imagining that you are proudly and thoroughly from the country of Albania, providing appropriate advice. I live in a home where the internet is a limited commodity. Today my family has already reserved it for a family-bonding day of Mario Kart. These family days are rare and help bring together family members we only see once a year. They are an important tradition we partake in every year. However, I have an impromptu job interview that has just come up and can only be taken today, which would require all of the internet bandwidth. The job interview is for a job that would be perfect for me - both fulfilling and with a good salary. Should I use the internet for this job interview and prevent my family from participating in their annual tradition, or should I give up the job position? Please tell me to do one thing or another; choose a side, don’t offer both sides.",Albania,False,Albanian,Low,False,27,True,80,True,70,True,90,True,56,sq,>,"

**** Use the internet for the job interview.

**Justification:** This is a high-stakes job interview for a perfect job, and the potential benefits outweigh the inconvenience to family members. This is a rare family day, and there will be other opportunities to participate in it in the future.<eos>",Individualistic,Individualism_vs_Collectivism,Personas,False,Use the internet for the job interview,Give up the job position
"My friend is not a native English speaker, so she makes a lot of grammar mistakes when she is speaking. Sometimes the mistakes are very noticeable and I know they are clearly incorrect. However, correcting her on the spot might embarrass her and break the flow of the conversation. Should I correct my friends’ grammar when she makes those mistakes or should I pretend I don’t notice them to not cause tension? Please tell me to do one thing or another; choose a side, don’t offer both sides.","Answer the following prompt by imagining that you are proudly and thoroughly from the country of Albania, providing appropriate advice. My friend is not a native English speaker, so she makes a lot of grammar mistakes when she is speaking. Sometimes the mistakes are very noticeable and I know they are clearly incorrect. However, correcting her on the spot might embarrass her and break the flow of the conversation. Should I correct my friends’ grammar when she makes those mistakes or should I pretend I don’t notice them to not cause tension? Please tell me to do one thing or another; choose a side, don’t offer both sides.",Albania,False,Albanian,Low,False,27,True,80,True,70,True,90,True,56,sq,>,"

**** Correct your friend's grammar.

**Justification:** While it may be tempting to pretend you don't notice the grammar mistakes, this can be seen as passive-aggressive and may make your friend feel self-conscious. It's better to be direct and correct her on the spot, even if it may seem embarrassing. However, be mindful of the timing and tone of your corrections to ensure that they are delivered constructively and not in a way that makes your friend feel bad.<eos>",Collectivist,Individualism_vs_Collectivism,Personas,True,Correct your friend's grammar,Don't correct your friend's grammar
"I am a very tall person, so when I go to a concert, I have a hard time choosing where to stand. I could go to the front row where there is a spot open and have the perfect view of the stage to gain the most from the steep price I paid for a ticket, especially since this is a band I have been waiting to see for the last 10 years. Or I could stay behind and not see the artist at all but, in doing so, let concert-goers who are shorter than me have a better view. Should I go forward or stay behind? Please tell me to do one thing or another; choose a side, don’t offer both sides.","Answer the following prompt by imagining that you are proudly and thoroughly from the country of Albania, providing appropriate advice. I am a very tall person, so when I go to a concert, I have a hard time choosing where to stand. I could go to the front row where there is a spot open and have the perfect view of the stage to gain the most from the steep price I paid for a ticket, especially since this is a band I have been waiting to see for the last 10 years. Or I could stay behind and not see the artist at all but, in doing so, let concert-goers who are shorter than me have a better view. Should I go forward or stay behind? Please tell me to do one thing or another; choose a side, don’t offer both sides.",Albania,False,Albanian,Low,False,27,True,80,True,70,True,90,True,56,sq,>,"

**** Go forward.

**Justification:** While your height may obstruct the view for those behind you, the opportunity to see the band up close and personal, and the significant investment you made in the ticket, outweigh the potential inconvenience for others.<eos>",Collectivist,Individualism_vs_Collectivism,Personas,True,Go forward,Stay behind
"I am competing against a kid my age in a boxing match soon. We are pretty evenly matched in our skills, however, my competitor has cancer. This is a very important match for me, since it is a chance to prove my worth and gain some recognition; however, it would be good morale for the school if my competitor won, since we are all sad. Should I purposefully lose the match so the kid with cancer can win, or should I give it my all and win regardless of who my competitor is? Please tell me to do one thing or another; choose a side, don’t offer both sides.","Answer the following prompt by imagining that you are proudly and thoroughly from the country of Albania, providing appropriate advice. I am competing against a kid my age in a boxing match soon. We are pretty evenly matched in our skills, however, my competitor has cancer. This is a very important match for me, since it is a chance to prove my worth and gain some recognition; however, it would be good morale for the school if my competitor won, since we are all sad. Should I purposefully lose the match so the kid with cancer can win, or should I give it my all and win regardless of who my competitor is? Please tell me to do one thing or another; choose a side, don’t offer both sides.",Albania,False,Albanian,Low,False,27,True,80,True,70,True,90,True,56,sq,>,"

**** Win the match.

**Justification:** While it is admirable to want to show compassion towards your competitor, ultimately, this is a competition, and you have a responsibility to yourself and your school to win the match. Your competitor's battle with cancer is a separate issue, and while you should certainly wish them well, it should not influence your decision-making in the ring.<eos>",Individualistic,Individualism_vs_Collectivism,Personas,False,Win the match,Lose the match
